date,home,away,total_yards_opp_homeAvg,total_yards_homeAvg,sacks_opp_homeAvg,sacks_homeAvg,turnovers_opp_homeAvg,turnovers_homeAvg,penalties_opp_homeAvg,penalties_homeAvg
12/23/2012,Ravens,Giants,367.6149192,338.6093392,2.281943263,2.467345569,1.886939003,1.002292028,6.532498835,6.999885252
12/23/2012,Broncos,Browns,313.9322919,384.6837101,2.892782484,1.615714518,1.573971168,1.759993489,7.749276499,5.797032812
12/23/2012,Seahawks,49ers,304.662494,346.3430396,2.400915832,1.904850924,2.057718973,1.235590223,5.98319875,7.060748191
12/23/2012,Packers,Titans,363.3554635,351.6166282,2.390734394,3.151672082,1.643999569,1.04198163,7.283401507,6.452628443
12/30/2012,Falcons,Buccaneers,355.4700335,377.1226832,2.009002427,1.694568164,1.848029587,1.270273446,5.459792508,3.69488913
12/30/2012,Seahawks,Rams,305.6869969,357.6679958,2.46896529,1.911734193,2.138240689,1.133849948,5.765598663,6.777551349
12/30/2012,Bengals,Ravens,315.4012218,341.8895365,3.045833458,2.681683214,1.915827166,1.613615988,5.47896321,6.374695651
12/30/2012,Steelers,Browns,276.7012945,346.9190407,1.906468767,2.230787393,0.903851755,2.076309081,6.084185474,5.882665456
12/30/2012,Chargers,Raiders,342.7220358,311.7442449,2.004834164,2.97326494,1.733735922,1.756686743,6.004487193,6.353313617
12/30/2012,Lions,Bears,348.9325488,407.0013506,2.194001354,2.016990883,1.332076139,1.873680405,6.137098821,6.969910668
12/30/2012,49ers,Cardinals,301.3837965,359.2410769,2.687543561,2.719465862,1.646866167,0.966924348,6.078038644,7.065003045
12/30/2012,Patriots,Dolphins,376.5562057,430.9490853,2.1867462,1.665682843,2.472414308,1.087925936,6.558580631,6.055797685
12/30/2012,Bills,Jets,364.4189154,340.2085395,2.370610146,2.092969128,1.349016147,2.064671434,5.208023072,6.278664407
12/30/2012,Colts,Texans,365.6817923,368.1876107,1.896641917,2.692449333,0.77847348,1.905618367,7.655625173,6.016537021
12/30/2012,Redskins,Cowboys,375.5764933,388.4090565,1.782034161,2.171908314,1.789865215,1.000329275,6.697356842,7.689251723
12/30/2012,Vikings,Packers,363.3616589,327.9834722,2.546121139,2.153782602,1.418061518,1.627548299,6.930775059,5.320242803
12/30/2012,Broncos,Chiefs,311.833176,382.3068467,2.887272523,1.603594764,1.617028239,1.609949484,7.599987102,5.9209147
12/30/2012,Titans,Jaguars,359.6705724,333.3574557,2.286128353,2.188374435,1.570148682,1.852896099,5.704807554,6.876713263
12/30/2012,Saints,Panthers,422.7245132,410.345997,1.888596899,1.6396341,1.769171545,1.736987142,6.480678167,6.400367847
12/30/2012,Giants,Eagles,374.2238884,363.5576412,2.326547338,1.252756639,2.336811825,1.421488145,6.017413868,4.681489761
1/5/2013,Texans,Bengals,331.6505854,369.2970295,2.910625854,1.729110514,1.879747126,1.053336845,5.612142817,6.71358528
1/5/2013,Packers,Vikings,333.9648796,361.8676141,2.924663693,2.9683181,1.577034449,1.033501356,7.280600769,6.17809919
1/6/2013,Redskins,Seahawks,379.7613382,383.2727759,2.065152441,2.078551163,1.816350721,0.976556509,6.486061059,7.327585522
1/6/2013,Ravens,Colts,353.4426298,349.9437384,2.325757501,2.25834183,1.622432284,0.974410434,6.613570506,7.158160148
1/12/2013,Broncos,Ravens,303.7273549,388.1900656,3.149248663,1.444185912,1.587697667,1.543283883,7.838734784,6.316533153
1/12/2013,49ers,Packers,303.8757515,356.4224805,2.547214226,2.61507863,1.564699784,1.062685588,5.873001338,6.979772924
1/13/2013,Falcons,Seahawks,369.0902497,374.9303811,1.835625738,1.658663517,1.950745689,1.15943219,5.186774309,3.59996798
1/13/2013,Patriots,Texans,381.3798064,424.7471549,2.054560144,1.742883796,2.521068417,1.175561511,6.440236563,5.9038443
1/20/2013,Patriots,Ravens,371.339291,425.472612,2.441005236,1.656410889,2.461732603,1.086083856,6.19009255,5.935406164
1/20/2013,Falcons,49ers,368.3137539,367.135739,1.690257863,1.670050592,1.87586289,1.082019103,4.939789495,3.458931212
2/3/2013,49ers,Ravens,304.9252827,377.955963,2.364882049,2.373811397,1.631652094,1.004875628,5.738326367,6.803289823
9/5/2013,Broncos,Ravens,288.7545718,397.2222158,3.241643001,1.300601013,1.483205301,1.471125137,7.615503764,6.205618354
9/8/2013,Jaguars,Chiefs,385.6561369,299.0720672,1.286524222,2.833987101,1.671104332,1.58491885,6.062629993,6.299402195
9/8/2013,Panthers,Seahawks,324.4432335,351.2660373,2.420912255,2.27359149,1.519101946,1.288877928,5.520866343,6.333567278
9/8/2013,Steelers,Titans,275.5969411,340.7248994,2.221856194,2.37549621,1.058947619,2.139391941,6.158671228,5.738798758
9/8/2013,Browns,Dolphins,371.1617941,311.7288205,2.35156338,2.239240976,1.889928636,1.390592981,7.666241071,6.947323713
9/8/2013,Jets,Buccaneers,314.894221,295.3304328,2.150741133,3.293504552,1.433754921,2.455042609,6.987104063,5.227506468
9/8/2013,Colts,Raiders,375.3570104,355.6703236,2.001530532,2.576681188,1.03495305,1.623571587,7.942244989,5.675885395
9/8/2013,Bills,Patriots,359.8383472,342.9739545,2.35677388,2.098357711,1.255605484,2.22233264,5.055131723,6.712021289
9/8/2013,Saints,Falcons,427.3103638,420.4950694,1.870991139,1.52840932,1.716994699,1.593995603,6.342491976,6.373208845
9/8/2013,Bears,Bengals,316.0987234,301.893541,2.56854232,2.765062676,2.507014558,1.636125088,5.015769129,6.487381541
9/8/2013,Rams,Cardinals,341.6785015,328.5252127,3.061513955,2.266561799,1.411327626,1.375123591,5.337728079,7.692296751
9/8/2013,Lions,Vikings,347.6132424,417.7500546,2.076477075,1.819284748,1.168717513,1.986609573,5.899805339,6.535262154
9/8/2013,49ers,Packers,316.0090714,377.2368029,2.25380931,2.25035378,1.619813588,1.00456325,5.522439578,6.63549749
9/8/2013,Cowboys,Giants,365.900608,379.1937011,2.196769089,2.364385848,1.050673839,1.607027151,5.649341608,7.529602256
9/9/2013,Redskins,Eagles,372.5864267,380.6065933,2.072248056,1.994633529,1.918799617,0.888017935,6.083149366,6.900902937
9/9/2013,Chargers,Texans,333.6393548,303.1318868,2.732160797,3.091520747,1.763960894,1.635479236,6.039737603,6.248084626
9/12/2013,Patriots,Jets,375.1856274,428.1591912,2.265012005,1.510390926,2.203298217,1.117380764,5.882712783,5.827269649
9/15/2013,Ravens,Browns,366.9076623,364.6070849,2.279830872,2.126002465,1.717796538,1.032753813,6.535204731,7.132418091
9/15/2013,Buccaneers,Saints,375.8906625,363.3222329,1.671308241,1.695556359,1.516345115,1.617904847,6.226176527,6.241553102
9/15/2013,Chiefs,Cowboys,356.9606419,313.1714627,1.667069443,2.456843826,0.807735529,2.0835692,5.249495959,5.867649684
9/15/2013,Raiders,Jaguars,351.7928945,344.1612729,1.611461069,1.597705858,1.182087697,1.615726519,6.459937373,7.005672324
9/15/2013,Colts,Dolphins,380.0136871,361.1971941,1.937071749,2.636902353,1.086071658,1.658790707,8.032306561,5.643377306
9/15/2013,Giants,Broncos,384.3715585,350.7759577,2.004127162,1.359020767,2.090179218,1.239231971,6.2689946,4.483582521
9/15/2013,Bills,Panthers,357.5870881,342.9791674,2.254561929,1.946525094,1.316842065,2.11768854,4.973103174,6.56483876
9/15/2013,Cardinals,Lions,340.7199913,262.1155502,2.247407799,3.485263514,2.019451319,2.222737396,6.106314453,6.268488541
9/15/2013,Seahawks,49ers,309.2556676,370.4856726,1.972619848,2.33612711,2.017187104,1.116269396,5.967677191,6.569779606
9/15/2013,Texans,Titans,327.013603,376.8425276,2.560270197,1.667794847,1.556623259,1.123789909,5.387338781,6.588605348
9/15/2013,Eagles,Chargers,342.936955,352.0046984,1.957461998,2.964491388,0.771394338,2.253818318,7.315922044,5.976507749
9/15/2013,Falcons,Rams,378.2599296,377.9484465,1.634461628,1.521916449,1.795742497,1.230495182,4.955608609,3.271470305
9/15/2013,Bears,Vikings,316.6198266,309.3302201,2.418630471,2.691385598,2.629154648,1.51582587,4.948142131,6.198348178
9/15/2013,Packers,Redskins,353.9181986,359.9437102,2.72827673,2.975946933,1.511816207,1.039985758,7.263157641,5.932437692
9/16/2013,Bengals,Steelers,322.5469048,316.2672965,2.910703062,2.859292483,1.842892696,1.545441706,5.840081085,6.130448727
9/19/2013,Eagles,Chiefs,352.4379117,371.286138,2.166579135,2.971931724,1.229035448,2.181969834,7.869001035,6.409834585
9/22/2013,49ers,Colts,331.7552664,405.6603161,2.130304052,2.189937481,1.686874334,0.899147636,5.026741574,7.322135078
9/22/2013,Titans,Chargers,330.0497693,293.5146988,3.133168733,2.228376554,1.674956358,1.362074614,5.128963213,6.477333371
9/22/2013,Redskins,Lions,388.0058769,370.6365347,2.436638712,2.204277657,1.887691578,1.376214572,6.357988002,7.34297154
9/22/2013,Patriots,Buccaneers,357.4780036,429.565737,1.813083474,1.797163371,2.18709128,1.487715006,6.710085626,5.477925353
9/22/2013,Steelers,Bears,268.5325228,300.1795063,2.079527848,2.93860365,1.03024109,1.971054125,6.311892963,5.150568643
9/22/2013,Jets,Bills,301.7525074,299.8412306,2.169308257,3.520459045,1.510555227,2.325991955,8.080320475,5.27730919
9/22/2013,Dolphins,Falcons,342.7342382,300.191849,3.338317063,2.766153149,1.422323804,1.442707349,7.938946642,6.113737128
9/22/2013,Vikings,Browns,374.2489338,334.3254335,2.273438286,2.20952057,1.458250265,2.044546261,7.563088839,5.416658181
9/22/2013,Ravens,Texans,389.3388953,371.0254333,2.420079032,2.472216512,1.698338171,1.179332535,6.788295256,7.143463213
9/22/2013,Cowboys,Rams,390.3223825,362.8066101,2.309996288,2.260275652,2.063592483,1.572018854,5.494005374,6.605313354
9/22/2013,Saints,Cardinals,421.3882488,419.0587519,2.079612601,1.680433385,1.738433492,1.430203533,5.300819734,6.234110422
9/22/2013,Bengals,Packers,322.4079699,320.9952825,2.325988573,2.491870822,1.685845251,1.851921741,5.447896769,6.537976452
9/22/2013,Panthers,Giants,340.617041,340.6576789,2.302011397,1.922741106,1.373923587,1.43145239,6.246249356,5.687317518
9/22/2013,Seahawks,Jaguars,297.4326228,370.4032531,1.780314816,2.254654326,2.013949262,1.094365653,5.551614401,7.045754146
9/23/2013,Broncos,Raiders,320.8949283,421.0147715,3.259818127,1.759560173,1.567628295,1.674282581,7.545403751,6.822814356
9/26/2013,Rams,49ers,360.9981817,353.9071222,3.230558583,1.304603974,1.19194532,1.422804297,5.919797847,7.792259662
9/29/2013,Jaguars,Colts,352.759452,272.2695585,1.580998602,4.026117607,1.12507797,1.42047217,5.282583665,6.788238822
9/29/2013,Buccaneers,Cardinals,362.3210774,328.2466353,2.700919245,1.780464208,1.692872176,1.721945982,5.977594213,8.106559807
9/29/2013,Raiders,Redskins,317.378444,347.6374516,2.676174604,1.752431906,0.746600094,1.572086749,6.441495001,6.725893165
9/29/2013,Browns,Bengals,332.1392572,298.9253761,2.565418376,3.518969067,1.473117127,1.555951499,7.011283724,7.057261643
9/29/2013,Texans,Seahawks,304.7498021,403.6414678,2.710889349,1.786199348,1.139085098,1.261813383,6.286967119,6.482081015
9/29/2013,Bills,Ravens,361.4277641,349.5123222,3.072979104,1.420419282,1.525915729,2.084674984,4.415211487,7.21704012
9/29/2013,Falcons,Patriots,391.5519694,379.8170713,1.380882688,1.861816066,1.506873804,1.189259483,5.547413693,3.740614169
9/29/2013,Chargers,Cowboys,383.6966337,333.0954566,2.303744161,2.507939941,1.263448337,1.520000028,6.996738861,6.131140464
9/29/2013,Chiefs,Giants,318.3531092,307.4205887,2.686625371,2.520496334,1.239611846,1.339852309,5.083171359,6.071443213
9/29/2013,Vikings,Steelers,382.129708,337.3918775,2.008294862,1.994962914,1.900394763,2.207767953,6.954400666,4.987949952
9/29/2013,Titans,Jets,353.0511963,284.1161034,2.938637267,2.568829999,1.740998131,1.09480493,5.097959761,6.999744735
9/29/2013,Lions,Bears,343.8258418,402.9990649,2.040111563,1.288370621,1.572467856,1.915103704,5.801985535,7.448840888
9/29/2013,Broncos,Eagles,329.1154475,421.1908648,2.885163378,1.419144565,1.996816195,1.559978876,6.961245168,7.937383433
9/30/2013,Saints,Dolphins,393.9639188,408.3969597,1.897132376,2.107658626,1.784698033,1.530986205,6.15741492,6.032779522
10/3/2013,Browns,Bills,331.4331593,317.2737881,3.129040556,3.445008474,1.71824748,1.958097645,6.541614655,6.736391128
10/6/2013,Bengals,Patriots,325.0186177,330.5942857,2.528305729,2.299759285,2.155807857,1.896172231,4.828462223,6.784105891
10/6/2013,Titans,Chiefs,340.4083802,310.9639913,2.785097324,2.47302824,1.625305742,0.916882456,5.068685133,7.659256794
10/6/2013,Bears,Saints,348.4653317,319.3789412,2.097902801,1.887148651,3.153363605,1.544869798,5.301120143,5.027481611
10/6/2013,Giants,Eagles,384.5015368,340.4383701,1.501144712,2.4256953,1.733243481,2.707782055,6.803478833,4.865666914
10/6/2013,Cardinals,Panthers,355.1403301,290.6949429,1.986328077,3.253187982,1.703897007,1.96454336,6.172458667,5.820771429
10/6/2013,Packers,Lions,388.1742144,403.2520795,2.284246375,2.981029703,1.213715604,1.171089264,7.861327208,5.35224631
10/6/2013,Dolphins,Ravens,364.2089769,313.1985562,2.747920581,3.476692408,1.448446749,1.456186348,7.04497176,4.495208575
10/6/2013,Raiders,Chargers,351.9512695,345.5236991,2.421928426,1.967651205,0.948848241,1.320179945,6.19605748,6.924427983
10/6/2013,49ers,Texans,326.8118202,357.8064986,2.288764875,2.393111891,1.337651779,1.615514865,5.173338708,7.8965646
10/6/2013,Rams,Jaguars,366.9742733,334.3640473,2.869107383,2.057030091,1.169016797,1.349960224,5.939267512,7.350275236
10/6/2013,Colts,Seahawks,361.8636312,358.4171193,2.414611365,2.620935355,1.356491151,0.963838799,6.526777261,4.194749912
10/6/2013,Cowboys,Broncos,352.2477267,362.443032,3.177176605,2.140817061,1.589460065,1.553796975,6.140056973,6.257106246
10/7/2013,Falcons,Jets,376.3276938,381.9437491,1.904539008,1.593133419,1.522611219,1.344547333,4.886328058,4.143668061
10/10/2013,Bears,Giants,353.963414,331.389199,1.91732908,2.048173093,3.091276184,1.917123349,5.012459584,4.834317293
10/13/2013,Jets,Steelers,297.5075699,334.6919973,2.871749952,3.378487115,0.813820026,2.774109053,6.716819367,8.416140524
10/13/2013,Vikings,Panthers,387.0843511,334.8019248,2.167156348,2.635599367,2.258068838,2.363707014,6.713126798,4.829598489
10/13/2013,Texans,Rams,292.8324396,393.8735939,2.926261933,2.323818737,1.11116769,1.483837068,7.130382256,7.314662894
10/13/2013,Ravens,Packers,352.3148442,337.2635504,2.866286234,2.543481923,1.543613359,1.514093085,7.994421753,6.926522609
10/13/2013,Browns,Lions,319.101771,322.3439698,2.98680335,3.410462248,1.689194206,1.625350495,5.901794039,6.560671949
10/13/2013,Seahawks,Titans,308.0358702,366.9277132,2.321261125,2.862059217,2.734065867,1.365299972,6.07958817,7.062143555
10/13/2013,Buccaneers,Eagles,361.1490329,327.4712884,2.760746465,1.969993967,1.591865276,1.589727356,5.967729665,7.448333625
10/13/2013,Chiefs,Raiders,330.2243376,330.0477504,3.237710011,2.642963286,2.048163233,1.363066331,5.554850576,6.706756086
10/13/2013,Bills,Bengals,379.3489178,345.3368165,2.832962421,2.468034051,2.119254331,1.870281432,7.148373719,7.782748305
10/13/2013,Patriots,Saints,362.5135425,398.9980626,2.321381169,1.567049474,2.126307904,1.088797095,6.356524918,5.623606901
10/13/2013,Cowboys,Redskins,376.5661815,354.5845001,2.861283413,2.269902042,1.51529977,1.484123473,6.311218989,5.93102339
10/13/2013,49ers,Cardinals,311.8367151,358.9585936,2.645479654,2.34794873,1.368515428,1.704918002,5.588545441,8.183451532
10/13/2013,Broncos,Jaguars,350.5528607,448.3704615,2.914674967,1.252684371,1.492506947,1.354301679,7.212611616,6.661648529
10/14/2013,Chargers,Colts,384.4033905,351.3730586,2.361970158,2.261996385,1.052722493,1.405702435,7.286753222,6.025139378
10/17/2013,Cardinals,Seahawks,342.8228399,287.5659698,2.606513819,2.857502841,2.191442714,2.238152152,6.626945746,5.921529268
10/20/2013,Eagles,Cowboys,403.6609858,411.0059587,2.075040819,3.014604952,1.323888589,1.605220568,7.480979963,6.976299595
10/20/2013,Jaguars,Chargers,377.7919712,276.3694725,1.760002608,3.685126188,1.081544403,2.055431226,5.361068588,6.410477131
10/20/2013,Chiefs,Texans,330.4485256,331.335604,3.269383475,2.509731463,2.217014034,1.416821567,5.625880074,7.06968724
10/20/2013,Titans,49ers,338.3162287,318.6621835,2.978183794,2.540318027,2.029352625,1.056585027,6.304721549,7.039086751
10/20/2013,Steelers,Ravens,301.952967,338.5783927,1.639706762,3.069179442,0.592981854,2.434607546,6.042965444,4.747524998
10/20/2013,Dolphins,Bills,379.6799086,316.646919,2.653482157,3.585648345,1.413261753,1.77738857,6.955904224,4.516068628
10/20/2013,Lions,Bengals,377.160639,391.5006963,1.96406481,1.71284925,1.768628185,1.680457055,6.16618433,6.955475239
10/20/2013,Panthers,Rams,313.2277501,347.2807279,2.758148269,3.09845532,1.951091701,1.834391854,5.867894197,5.592640803
10/20/2013,Jets,Patriots,305.7418014,330.6313807,2.75083053,3.490067319,0.85514725,2.432332609,6.283132043,8.115922934
10/20/2013,Packers,Browns,368.6635738,414.1489273,2.847593886,2.67485516,1.385399064,1.395271124,7.2026865,5.774899183
10/20/2013,Falcons,Buccaneers,388.6358012,392.54795,1.654381182,1.641832177,1.251569118,1.303307703,5.489699283,4.454653931
10/20/2013,Colts,Broncos,351.1375949,362.968489,2.560305144,2.523603639,1.686341121,1.123791807,6.830239133,4.204922921
10/20/2013,Redskins,Bears,407.5485583,377.9443324,3.129808979,1.876239334,1.75613662,1.397741602,5.784059632,6.308508389
10/21/2013,Giants,Vikings,393.2124305,336.787144,1.348785452,2.345021142,1.672698508,2.946800898,6.910823728,6.083165664
10/24/2013,Buccaneers,Panthers,357.9701778,322.8146388,2.338270899,1.976883624,1.656664158,1.712281435,6.056790064,7.709065916
10/27/2013,Eagles,Giants,399.1204295,414.6469057,2.048829144,2.72695606,1.30756445,1.504268071,7.59095179,6.51590609
10/27/2013,Jaguars,49ers,380.3556105,286.0115601,1.572660411,3.523933759,1.322112217,2.085890094,5.088933418,6.491408065
10/27/2013,Raiders,Steelers,360.1886427,332.5715961,2.235492507,2.913461063,1.537016341,1.373155512,5.629459369,6.744656489
10/27/2013,Chiefs,Browns,324.1711934,313.6740469,3.971861371,2.562036022,2.33698892,1.335911124,6.326766554,6.705754416
10/27/2013,Cardinals,Falcons,348.9973364,301.9123755,2.487072258,2.622749286,2.152774142,2.499158339,6.328285571,5.948138005
10/27/2013,Patriots,Dolphins,357.8078458,374.2386253,2.351511433,2.235697928,2.008087909,1.170111087,6.6173654,4.842006147
10/27/2013,Lions,Cowboys,378.2952772,384.8455213,2.004223755,1.637018405,1.793240851,1.608071998,6.522141854,7.030252504
10/27/2013,Vikings,Packers,394.5977796,336.0694425,2.356377162,2.502459657,1.943368071,2.044384455,6.276008246,4.832179971
10/27/2013,Saints,Bills,370.0255894,408.4259596,2.587630744,2.200644916,2.049161594,1.132026017,5.538616253,5.231398096
10/27/2013,Broncos,Redskins,372.9452016,451.7410792,2.963940945,0.94112591,1.634114237,1.646937886,7.408182524,6.179335244
10/27/2013,Bengals,Jets,315.8580599,338.8184726,2.96255119,2.538024562,1.79068067,1.821737386,4.094349472,6.531054312
10/28/2013,Rams,Seahawks,374.0112432,307.2899161,3.011445678,2.026957211,1.81481075,1.074704781,6.264070061,7.541495189
10/31/2013,Dolphins,Bengals,365.4095153,307.3635849,2.806433281,3.781272665,1.42706025,1.748573401,6.715705468,4.297038784
11/3/2013,Bills,Chiefs,369.5816189,331.3545873,2.964364634,3.149959276,1.859002159,1.551351486,6.927554759,7.154262943
11/3/2013,Raiders,Eagles,340.9188332,325.4910756,2.353087459,3.70582033,1.461765099,1.582430827,5.347275159,7.342330079
11/3/2013,Rams,Titans,364.2134638,308.7849915,2.910663877,2.257589295,1.582927389,1.300579233,6.371434564,7.621216681
